date,risk,growth,inflation,rates,liquidity,dollar,oil
2012-08-31,42.82293731716215,115.46955993024766,106.21349104497732,0.22,10021.1,18.629432678222656,287.1199951171875
2012-09-30,44.135266069711676,114.74462963311734,107.13014048538574,0.23,10058.2,18.311979293823242,272.9599914550781
2012-10-31,44.082998758413446,116.04405853696805,108.22746507041654,0.3,10126.9,18.286916732788086,254.24000549316406
2012-11-30,44.35101206768793,115.9497524589223,107.77601244574834,0.25,10221.0,18.311979293823242,260.4800109863281
2012-12-31,46.07224734534333,121.7507692665497,107.90501475646771,0.25,10269.2,18.220083236694336,266.9599914550781
2013-01-31,48.432978318450886,121.8744424771622,108.75146709218704,0.27,10402.4,18.06136131286621,282.239990234375
2013-02-28,47.84264762358812,120.5904684621113,107.7383948354755,0.25,10439.5,18.68791389465332,264.4800109863281
2013-03-31,48.57683544624703,117.65300560487951,107.66109994012845,0.25,10412.8,18.880054473876953,278.0
2013-04-30,49.20466549680033,113.44225429542709,106.88365237114785,0.22,10447.4,18.545894622802734,265.2799987792969
2013-05-31,50.586829352415386,121.7823650935456,105.6832568927332,0.3,10525.6,18.888408660888672,260.8800048828125
2013-06-30,50.55801158194643,120.26557573833902,104.32133394691742,0.36,10552.5,18.846635818481445,273.44000244140625
2013-07-31,53.060685244553326,122.08008710619139,105.634781928552,0.31,10598.8,18.45400047302246,298.8800048828125
2013-08-31,52.59115978206361,124.71714278723564,105.20230769269695,0.39,10709.5,18.537540435791016,307.8399963378906
2013-09-30,54.49814712646602,130.24850421930134,105.10922473847513,0.33,10771.0,18.069713592529297,294.79998779296875
2013-10-31,56.21376973969579,128.23474656708433,104.65675043782724,0.31,10819.1,18.069713592529297,277.5199890136719
2013-11-30,57.59099683318437,130.88956896814528,104.46627940694451,0.28,10952.2,18.128192901611328,267.67999267578125
2013-12-31,60.03786123878844,135.47669868868817,105.14699487529616,0.38,10933.5,17.97782325744629,282.55999755859375
2014-01-31,55.55401715709156,136.75963459504652,104.16613638745244,0.34,10958.9,18.23679542541504,278.3999938964844
2014-02-28,58.2372637248519,136.96587421817318,104.24836537105223,0.33,11011.5,17.860864639282227,293.9200134277344
2014-03-31,58.900226253372956,135.3087604878079,104.27850423049553,0.44,11112.8,17.927696228027344,292.7200012207031
2014-04-30,59.150642959727506,133.46139293786837,104.8599800449787,0.42,11158.7,17.777324676513672,290.55999755859375
2014-05-31,59.25545379051378,133.61229190157,105.04121604544524,0.37,11214.8,17.936050415039062,301.44000244140625
2014-06-30,60.46390688186838,134.58762908425695,105.65872316692736,0.47,11288.6,17.760616302490234,311.0400085449219
2014-07-31,59.722665317957926,133.46270144089507,105.79461557690904,0.53,11351.4,18.161609649658203,290.55999755859375
2014-08-31,60.13061463533168,132.96824272241653,104.47301852173526,0.48,11422.3,18.395517349243164,286.0799865722656
2014-09-30,58.75341007535716,130.67450459706086,102.84103319611654,0.58,11460.0,19.10561180114746,275.2799987792969
2014-10-31,58.56196835189868,131.08968214259116,102.19777011771815,0.5,11473.5,19.289398193359375,245.0399932861328
2014-11-30,58.61224712890584,128.02722258614358,101.05821433361682,0.47,11511.3,19.60685157775879,204.63999938964844
2014-12-31,57.156382926102,129.20852711762703,99.86654001615082,0.67,11562.1,20.024551391601562,162.8800048828125
2015-01-31,54.0774676020078,125.83812985637174,98.84160035895609,0.47,11625.5,20.99361801147461,142.55999755859375
2015-02-28,58.50229232094233,127.29634295268782,100.04064044878484,0.63,11700.9,21.052095413208008,144.8000030517578
2015-03-31,57.15818814356608,126.51305983644252,98.71351249070243,0.56,11820.3,21.63687515258789,134.72000122070312
2015-04-30,59.17072554284956,127.16070269342546,100.01582614486442,0.58,11845.6,20.80982780456543,164.0800018310547
2015-05-31,59.4181128869863,126.47403985387426,99.4240229553994,0.61,11895.1,21.269298553466797,162.47999572753906
2015-06-30,58.84582977593348,125.41713120245952,100.03678894794336,0.64,11937.8,20.910076141357422,159.0399932861328
2015-07-31,58.44343303600265,119.01257856711557,99.06818581300887,0.67,11981.9,21.244237899780273,124.72000122070312
2015-08-31,54.42225905047199,119.72019612954341,98.04968802334851,0.74,12059.5,20.935134887695312,127.12000274658203
2015-09-30,51.73471136393504,116.6268795405357,96.02053578804487,0.64,12138.4,20.968555450439453,117.44000244140625
2015-10-31,56.05289312038865,120.02406632197417,96.92608232771136,0.75,12195.0,21.09386444091797,118.4800033569336
2015-11-30,55.99310319374676,122.19040186309527,97.20198645852251,0.94,12201.4,21.787248611450195,103.44000244140625
2015-12-31,55.063468810977625,115.67218718936567,96.6573144887545,1.06,12288.4,21.428024291992188,88.0
2016-01-31,50.461382049380866,108.50208199465972,95.0059284074311,0.76,12299.4,21.60346031188965,77.19999694824219
2016-02-29,49.10170329229904,112.76972834284109,94.75770587413747,0.78,12421.9,21.294363021850586,72.0
2016-03-31,52.76746104759368,115.17636192468302,96.40124021428443,0.73,12472.7,20.500730514526367,77.5999984741211
2016-04-30,53.55703214100661,118.30354709303441,96.75411580921883,0.77,12568.6,20.133155822753906,90.4000015258789
2016-05-31,53.789544470698544,116.99267580331022,96.22639819889973,0.87,12651.3,20.7513484954834,94.95999908447266
2016-06-30,52.152567158957616,111.83436411791293,95.44349702286921,0.58,12731.3,20.7513484954834,92.55999755859375
2016-07-31,53.9857355065206,116.84095974233107,95.81694412573592,0.67,12806.1,20.609333038330078,78.08000183105469
2016-08-31,54.72425997478461,118.64222676681906,96.4642755784277,0.8,12891.8,20.734642028808594,82.87999725341797
2016-09-30,55.10750363653643,120.72904019231882,96.95826309260133,0.77,13008.2,20.617687225341797,87.44000244140625
2016-10-31,54.874034471720414,119.22821084601266,97.89710806728858,0.86,13060.9,21.235881805419922,84.23999786376953
2016-11-30,57.88911766291361,135.77385541308809,100.10076120402333,1.11,13137.5,21.92926788330078,87.44000244140625
2016-12-31,59.09505680137291,132.22713624948304,100.17871952863837,1.2,13223.2,22.104698181152344,93.76000213623047
2017-01-31,60.6797206185224,132.43852104029602,100.85151496937097,1.19,13184.7,21.494855880737305,90.55999755859375
2017-02-28,61.757592280995716,131.35163275201242,100.53916126629315,1.22,13268.2,21.81231117248535,91.5999984741211
2017-03-31,62.538293738142464,130.8992629927148,100.45822527865629,1.27,13311.2,21.67864990234375,85.12000274658203
2017-04-30,62.84978364246868,132.0232879732782,99.80342939607131,1.28,13380.0,21.361194610595703,81.91999816894531
2017-05-31,63.7114546383589,130.9078970605511,98.94542812417514,1.28,13431.3,20.951847076416016,79.68000030517578
2017-06-30,64.54177552683831,135.73567000678034,98.58990460975978,1.38,13496.0,20.676162719726562,76.0
2017-07-31,66.05830388474067,135.19908068840516,98.67501209834937,1.34,13525.3,20.10809326171875,82.23999786376953
2017-08-31,65.3705579141961,137.00668113393138,98.266418789552,1.33,13602.2,20.074676513671875,77.04000091552734
2017-09-30,67.57365757150546,143.7675471911435,99.00376962301738,1.47,13649.7,20.199989318847656,83.44000244140625
2017-10-31,69.1575696705644,147.2688293226252,99.4253471280235,1.6,13701.7,20.534147262573242,87.44000244140625
2017-11-30,70.75211377444131,145.30291454477901,99.78986742759618,1.78,13747.0,20.20833969116211,91.76000213623047
2017-12-31,71.6458528284027,145.09760477488172,100.53751904174716,1.89,13785.4,20.09359359741211,96.08000183105469
2018-01-31,77.39470581407204,150.42369716778435,101.87323065511734,2.14,13833.3,19.441368103027344,103.83999633789062
2018-02-28,74.62734182060366,156.5532912700822,101.76943802154894,2.25,13837.7,19.809289932250977,98.95999908447266
2018-03-31,72.66995687842673,153.7389388664945,101.62246658724091,2.27,13858.4,19.742395401000977,104.72000122070312
2018-04-30,73.90733020125211,155.91327749738463,102.80136519545977,2.49,13926.6,20.17721176147461,110.4000015258789
2018-05-31,73.53127015033652,163.26247320479825,102.13256095002421,2.4,13951.5,20.704011917114258,108.4000015258789
2018-06-30,72.95682329400125,150.8377495374848,102.59118303847013,2.52,14024.2,20.854524612426758,120.4800033569336
2018-07-31,75.5921066988674,155.80910038747405,102.58609088462293,2.67,14113.0,20.887969970703125,114.23999786376953
2018-08-31,75.35397029217688,155.56390578084944,102.21103329269133,2.62,14146.7,21.063573837280273,117.68000030517578
2018-09-30,76.73805919839684,157.3972548464695,102.45369365169944,2.81,14217.2,21.12210464477539,124.16000366210938
2018-10-31,71.24981436319378,137.53803403663184,101.20398663323604,2.87,14241.5,21.590368270874023,110.31999969482422
2018-11-30,71.42955708547258,139.60129639106825,100.35408016990509,2.8,14270.4,21.67399024963379,85.83999633789062
2018-12-31,64.47142306946597,136.9276185447243,98.13528586580901,2.48,14318.2,21.509845733642578,77.27999877929688
2019-01-31,69.204840269452,145.11539824949548,98.88791122395659,2.45,14454.8,21.45913314819336,90.80000305175781
2019-02-28,71.28662523184852,151.65714544096173,99.24025359987327,2.52,14465.9,21.670429229736328,95.5999984741211
2019-03-31,70.53779719986346,144.39369811412266,98.58289468192228,2.27,14478.8,22.000051498413086,100.0
2019-04-30,73.33284255254743,145.96640806647812,99.31578122777222,2.27,14468.1,22.11837387084961,106.31999969482422
2019-05-31,66.84319289058108,139.90554156800198,98.06637820094373,1.95,14513.5,22.24515151977539,88.80000305175781
2019-06-30,70.32567902993537,143.4967514981297,97.61320510882099,1.75,14613.5,21.949337005615234,96.31999969482422
2019-07-31,70.34645732485292,140.93738554192004,97.8833382287496,1.89,14770.7,22.5916748046875,96.31999969482422
2019-08-31,66.17686808567055,134.29161680361042,96.35738096573445,1.5,14871.2,22.71000099182129,91.68000030517578
2019-09-30,68.47531707773183,135.95472530874363,96.43509149669784,1.63,14953.4,22.90439224243164,90.72000122070312
2019-10-31,70.21891035349792,138.0803811706148,96.22607784198365,1.52,15028.4,22.473350524902344,90.4000015258789
2019-11-30,72.35641730911591,142.33396091402693,97.17575498263072,1.61,15195.0,22.743806838989258,92.95999908447266
2019-12-31,75.5480387692708,138.70121487116913,98.42610384323311,1.58,15326.6,22.388757705688477,102.4800033569336
2020-01-31,71.9670478878108,137.6512070506384,97.16110349718839,1.33,15318.3,22.656009674072266,86.72000122070312
2020-02-29,64.66200961618212,135.12341235923043,95.23661888255182,0.86,15438.7,22.871536254882812,75.5999984741211
2020-03-31,53.98136293548098,116.39439785581233,90.20448000987784,0.23,15535.9,23.130165100097656,33.68000030517578
2020-04-30,59.124429451742294,118.4120648755978,92.6813047071262,0.2,16103.6,23.09568214416504,19.1200008392334
2020-05-31,61.93291931709529,122.7491063164988,92.980367541688,0.16,17177.0,22.931882858276367,25.8799991607666
2020-06-30,63.72690499345927,125.45247318019152,93.85636715822778,0.16,18044.1,22.690494537353516,28.059999465942383
2020-07-31,66.57285121007602,122.50392862411566,95.22539639510289,0.11,18166.8,21.793909072875977,29.06999969482422
2020-08-31,71.27543244924478,127.05170321258684,97.01360920632071,0.14,18327.0,21.466312408447266,30.579999923706055
2020-09-30,68.94623213959727,128.3342914989184,96.3311736698138,0.13,18411.8,21.85425567626953,28.290000915527344
2020-10-31,68.3544810778736,130.22185087221314,97.01907324329378,0.14,18647.9,21.871498107910156,25.25
2020-11-30,76.13597456482788,140.59261963957923,97.8591896534214,0.16,18812.0,21.3973445892334,30.969999313354492
2020-12-31,79.89520731753412,139.7016779391365,99.16978345759156,0.13,19085.8,20.89732551574707,33.0099983215332
2021-01-31,80.52811601337838,140.74948367216317,100.53185387326401,0.11,19188.3,21.052501678466797,35.18000030517578
2021-02-28,84.3650498065804,152.32366528107573,101.2275899437094,0.14,19394.6,21.138713836669922,41.310001373291016
2021-03-31,88.89333443910849,153.00967877231048,103.4295945055192,0.16,19669.8,21.655973434448242,40.529998779296875
2021-04-30,91.74907427373026,155.52678105506646,103.86841424371282,0.16,19896.2,21.190439224243164,43.27000045776367
2021-05-31,92.7056281468181,157.60807608298836,104.48795750948196,0.14,20108.6,20.880083084106445,45.41999816894531
2021-06-30,92.92436571461762,154.85846511955185,104.17990570457513,0.25,20370.1,21.405963897705078,49.880001068115234
2021-07-31,91.93937664520716,152.94408057037035,104.880169270123,0.19,20388.9,21.354238510131836,50.65999984741211
2021-08-31,94.31024405539885,153.04064871381556,105.12269350408627,0.2,20534.6,21.45768928527832,48.040000915527344
2021-09-30,91.78971740080947,149.9424375858338,105.99540378854492,0.28,20797.0,21.81977081298828,52.560001373291016
2021-10-31,97.17157126439827,154.7172517316543,107.64831574958157,0.48,20982.9,21.768047332763672,57.150001525878906
2021-11-30,93.90384268580993,151.24698575943475,107.40654676653567,0.52,21187.1,22.155990600585938,47.90999984741211
2021-12-31,98.06860440555519,144.32225867710386,108.40741267368777,0.73,21436.7,22.095643997192383,54.36000061035156
2022-01-31,95.62994481096366,139.4688305854691,108.46743391264242,1.18,21638.1,22.302549362182617,62.47999954223633
2022-02-28,92.9861233322814,140.2676221343799,109.72926268137532,1.44,21840.1,22.311168670654297,67.4800033569336
2022-03-31,98.80346235916814,142.54846422626383,112.22873344424741,2.28,21811.8,22.67325210571289,74.12000274658203
2022-04-30,94.84246895580274,128.7276149399451,114.6254299688387,2.7,21809.7,23.76811981201172,77.16000366210938
2022-05-31,94.68085052357452,133.58654771778512,112.79060929452059,2.53,21728.0,23.457761764526367,85.47000122070312
2022-06-30,87.76296179677357,126.71963886739748,110.22839427330678,2.92,21754.2,24.104339599609375,80.3499984741211
2022-07-31,91.26397911439503,134.458880123727,111.67190647648454,2.89,21667.5,24.38883399963379,78.05000305175781
2022-08-31,90.7794110227433,133.11498340715545,113.00712514915034,3.45,21709.2,25.09575653076172,73.11000061035156
2022-09-30,86.33915365896871,129.7850639033374,110.63779628712408,4.22,21711.4,25.992338180541992,65.27999877929688
2022-10-31,93.17401151763373,135.60459992575227,113.86488029366788,4.51,21503.4,25.88888931274414,71.52999877929688
2022-11-30,97.42220166773316,137.76886653159906,111.9094930204338,4.38,21415.2,24.664705276489258,70.2300033569336
2022-12-31,94.3347578297576,137.3974176931545,112.10341338216601,4.41,21351.6,24.1860408782959,70.11000061035156
2023-01-31,97.90813273766791,144.0550227182657,110.4747510399728,4.21,21207.4,23.92513656616211,69.31999969482422
2023-02-28,97.85771045831402,146.20069294283252,112.66505702178087,4.81,21267.1,24.716552734375,67.20999908447266
2023-03-31,97.49121189729135,141.15030636342183,111.73445985949428,4.06,21062.5,24.246919631958008,66.44000244140625
2023-04-30,98.22024511770118,134.58617504139445,110.88883194146713,4.04,20818.1,24.133861541748047,67.5
2023-05-31,98.60960660475868,138.9025992260319,111.16140239554987,4.4,20673.1,24.881793975830078,60.630001068115234
2023-06-30,105.63953822975597,150.34236019399296,112.19194338314918,4.87,20805.5,24.681764602661133,63.54999923706055
2023-07-31,110.15615233593236,151.45865945949254,112.97419951614819,4.88,20889.5,24.542613983154297,73.16999816894531
2023-08-31,107.74061580806013,154.55529173215484,112.88124622298089,4.85,20902.7,25.12530517578125,75.05999755859375
2023-09-30,106.47149389519889,152.6728905231796,114.30533412159409,5.03,20865.3,25.855846405029297,80.86000061035156
2023-10-31,105.80228911846194,150.19862575138131,115.70907026303625,5.07,20754.9,26.116750717163086,75.0199966430664
2023-11-30,110.18642218297005,156.9908187026247,113.74172753872271,4.73,20725.6,25.473182678222656,70.13999938964844
2023-12-31,111.29130764734494,163.645607384486,112.27688249754918,4.23,20767.4,25.064239501953125,66.6500015258789
2024-01-31,111.5165525065616,160.0883797453255,112.57116313489718,4.27,20865.2,25.7489013671875,70.91999816894531
2024-02-29,119.02204863329739,168.06285591597438,113.76094770288998,4.64,20781.8,25.989459991455078,73.36000061035156
2024-03-31,122.01116639194385,169.8526255984579,113.6630734516401,4.59,20783.6,26.24852180480957,78.7300033569336
2024-04-30,121.48145235198314,165.73195033051266,115.35150261237612,5.04,20841.2,26.81290626525879,78.37999725341797
2024-05-31,124.79325446207888,164.43847562256667,115.32532273643778,4.89,20867.3,26.52608871459961,74.81999969482422
2024-06-30,125.80523441703903,163.19608897458934,114.80635688998751,4.71,20963.4,26.951688766479492,79.58999633789062
2024-07-31,124.14483545148244,168.42414954676227,113.50118115301572,4.29,21024.7,26.609357833862305,77.73999786376953
2024-08-31,125.55523080480786,163.3862015873825,112.88884159436127,3.91,21054.4,26.1560001373291,74.33999633789062
2024-09-30,126.56386933607584,166.9949249093734,113.01700461130697,3.66,21174.9,26.072729110717773,69.91999816894531
2024-10-31,128.26189531498062,170.9412593015937,114.81904472292229,4.16,21221.2,27.016454696655273,73.08000183105469
2024-11-30,132.08551837622784,177.0675002885178,114.22479154109931,4.13,21311.2,27.617849349975586,71.61000061035156
2024-12-31,131.54522950672822,171.09486996487644,114.8605349804129,4.25,21447.6,28.448415756225586,75.55000305175781
2025-01-31,134.84491997932082,178.8105694423691,115.72094351579568,4.22,21533.8,28.535444259643555,78.0199966430664
2025-02-28,130.78284188059283,167.50438480850136,114.99767687537499,3.99,21561.4,28.41940689086914,75.22000122070312
2025-03-31,125.54779141659633,163.4592998808098,115.38477537350036,3.89,21671.0,27.59747886657715,77.33000183105469
2025-04-30,124.87616287906057,163.32642423461246,114.32268544071417,3.6,21762.5,26.50479507446289,63.560001373291016
2025-05-31,133.64173573800588,175.6185007218058,115.02614642673939,3.89,21862.5,26.543476104736328,67.1500015258789
2025-06-30,137.85675642347366,184.86149081116457,114.274873976062,3.72,21942.0,25.992298126220703,73.11000061035156
2025-07-31,140.14706417968748,193.32933847011023,114.96816260328859,3.94,22020.8,26.978612899780273,79.58999633789062
2025-08-31,141.56660264969292,190.9360726139208,114.92763019320887,3.59,22115.4,26.46611785888672,74.83999633789062
2025-09-30,145.7101761392418,199.14033833577085,114.66563068796236,3.6,22195.4,26.60149383544922,73.75
2025-10-31,147.99884713281037,205.69765527047815,114.22298413429363,3.6,22212.5,27.27837562561035,72.55999755859375
2025-11-30,146.61289167579454,195.94287779790704,113.35086335095968,3.47,22298.1,27.27837562561035,71.06999969482422
2025-12-31,149.05653676716906,201.14694134223086,113.51321288600903,3.47,22322.4,27.030000686645508,69.16000366210938
2026-01-31,153.63246508422355,199.5523774616418,114.36354569963311,3.52,22411.0,26.850000381469727,79.5199966430664
2026-02-28,151.86645228471863,198.2351772371526,113.0211396215188,3.38,22442.1,27.079999923706055,81.94999694824219
2026-03-31,145.96895579503843,198.16111342262005,114.13378502679905,3.79,22667.3,27.780000686645508,127.25
2026-04-30,160.1028938844145,207.99419966154366,115.54852278056875,3.88,22686.0,27.360000610351562,147.08999633789062
2026-05-31,167.53028338605264,209.7496204932092,115.79018049208058,3.98,22804.5,27.65999984741211,129.08999633789062
2026-06-30,166.53051353021795,222.98061443122896,114.97257403569617,4.14,23052.3,28.40999984741211,106.44000244140625
2026-07-31,168.29477978669215,211.4520751145037,115.79343817875552,4.23,23155.2,28.170000076293945,129.1699981689453
